id,carat,cut,color,clarity,depth,table,x,y,z,price
461,23,Ideal,I,SI2,618,570,848,845,523,15331.83391
462,71,Premium,D,SI1,597,590,582,58,347,2649.82585
463,15,Premium,J,SI2,613,590,738,733,451,6817.56251
464,114,Premium,I,VS1,623,590,669,664,415,5359.20063
465,101,Good,J,SI1,636,540,644,636,407,4044.43531
466,53,Good,G,SI1,638,560,514,518,329,1431.60072
467,26,Very Good,D,VVS1,621,600,403,412,253,691.3973
468,41,Ideal,E,VS1,609,570,479,476,291,976.28326
469,3,Good,I,SI2,633,560,426,43,271,691.3973
470,32,Very Good,E,SI1,635,560,438,434,277,718.26742
471,4,Premium,E,VS1,604,590,476,481,289,976.28326
472,7,Very Good,D,SI1,623,590,567,57,354,2492.44789
473,91,Good,D,SI2,641,620,601,606,387,3256.25498
474,112,Very Good,G,SI2,602,590,67,685,408,5229.63796
475,54,Ideal,G,VVS1,620,570,525,521,324,2059.3912
476,38,Very Good,E,VS2,592,600,473,477,281,976.28326
477,41,Ideal,F,IF,611,580,482,484,295,976.28326
478,125,Premium,I,VS2,610,590,689,698,423,6081.59604
479,85,Ideal,D,SI1,619,560,603,609,375,3830.43632
480,146,Premium,D,SI2,620,550,732,723,451,8772.48561
481,8,Fair,E,SI1,563,630,622,614,348,4092.02454
482,3,Ideal,H,VVS2,610,550,433,434,265,691.3973
483,42,Very Good,E,VVS2,621,560,479,482,298,976.28326
484,10,Good,F,VS2,631,560,627,631,397,5879.34622
485,37,Ideal,G,VVS1,614,550,467,471,288,984.81999
486,105,Premium,F,SI1,603,600,666,654,398,5058.30769
487,41,Premium,F,VS1,626,580,474,475,297,976.28326
488,74,Ideal,H,SI1,621,560,577,583,36,2625.60371
489,32,Ideal,G,VVS1,622,550,438,44,273,718.26742
490,9,Fair,H,SI1,668,550,598,59,397,3490.00615
491,39,Ideal,J,SI2,626,540,464,469,292,848.99927
492,38,Ideal,E,VS1,608,560,47,475,286,825.775
493,75,Premium,E,SI1,598,600,59,584,351,2686.24098
494,41,Ideal,G,VS2,614,550,48,475,293,825.775
495,75,Very Good,D,SI2,636,580,571,576,365,2263.58087
496,9,Very Good,D,VS1,630,580,611,614,386,4659.48605
497,31,Ideal,E,VVS1,613,560,438,44,269,718.26742
498,17,Very Good,J,VS2,629,580,755,759,476,8533.64181
499,59,Good,D,SI1,638,570,531,526,337,1505.13868
500,4,Premium,H,SI1,626,580,472,468,294,976.28326
501,72,Premium,E,VS2,609,600,58,576,352,2928.17344
502,41,Very Good,F,VS2,628,570,473,476,298,976.28326
503,52,Ideal,D,VS1,604,560,524,526,317,1755.11631
504,4,Ideal,F,VVS1,619,550,475,478,295,1003.60725
505,10,Premium,H,SI2,612,590,642,638,392,4222.16236
506,34,Ideal,H,VVS2,614,560,448,451,276,732.94226
507,15,Very Good,E,SI2,635,600,719,712,454,7144.22656
508,25,Ideal,E,VVS2,611,560,408,411,25,691.3973
509,101,Premium,E,VS2,609,580,653,647,396,6591.99614
510,41,Very Good,E,VS2,625,560,475,479,298,976.28326
511,162,Ideal,I,VS2,621,550,753,758,469,10650.096
512,52,Very Good,H,VS1,635,580,508,513,324,1755.11631
513,205,Ideal,J,VS1,618,580,812,816,503,14369.80662
514,59,Ideal,F,VS1,611,560,543,547,333,1796.92661
515,42,Premium,H,VS1,616,580,482,479,296,976.28326
516,156,Good,J,VS2,576,650,76,762,438,8144.50477
517,10,Premium,G,VS2,615,580,639,636,392,6257.43821
518,76,Ideal,H,SI1,624,550,587,583,365,2683.12322
519,31,Ideal,E,VS1,612,550,44,442,27,691.3973
520,54,Premium,F,SI2,618,610,528,518,323,1202.71406
521,133,Good,G,VS1,628,600,687,692,433,9142.81594
522,36,Good,G,SI1,633,560,45,453,286,706.07214
523,5,Premium,F,VS2,621,580,51,501,314,1596.68025
524,71,Ideal,E,VVS1,610,570,575,576,351,3257.2064
525,32,Ideal,G,SI1,625,550,435,438,273,691.3973
526,152,Ideal,E,SI1,621,560,735,738,457,11681.62124
527,9,Premium,D,SI2,610,610,617,615,376,3574.87013
528,27,Ideal,I,VS1,619,550,416,418,258,691.3973
529,3,Ideal,G,VS1,617,570,43,432,266,691.3973
530,43,Ideal,H,SI1,621,570,483,477,298,976.28326
531,34,Ideal,H,SI1,607,560,458,452,276,732.94226
532,36,Ideal,F,VS1,607,590,459,461,279,746.77578
533,36,Very Good,G,VVS2,595,560,468,473,28,957.496
534,7,Very Good,F,SI1,626,560,566,572,356,2409.42281
535,5,Premium,E,SI1,620,590,506,51,315,1431.60072
536,69,Fair,I,VS1,579,630,573,577,333,2440.343
537,57,Ideal,H,VS2,617,550,537,534,33,1642.92052
538,74,Very Good,E,VS1,634,550,578,576,366,3193.73355
539,101,Good,D,SI2,636,570,634,63,402,4161.34688
540,65,Good,F,VS1,617,603,553,557,342,2770.54426
541,15,Good,H,SI1,649,570,708,715,462,8187.74056
542,83,Very Good,E,SI1,635,580,593,598,378,3001.36835
543,101,Very Good,F,SI1,610,610,644,647,394,5031.53784
544,56,Very Good,E,VVS2,626,570,525,523,328,2118.65785
545,151,Very Good,G,SI1,633,600,72,724,457,10759.37651
546,51,Very Good,E,SI1,613,540,513,518,316,1431.60072
547,9,Very Good,F,VS2,616,630,613,617,379,4559.96228
548,3,Premium,G,SI2,625,590,431,427,268,691.3973
549,32,Premium,G,IF,610,590,441,438,268,787.24624
550,31,Good,I,VS1,638,560,427,432,274,691.3973
551,43,Premium,E,SI2,612,590,489,482,297,976.28326
552,51,Very Good,H,SI1,620,570,511,519,319,1431.60072
553,4,Very Good,F,VS2,636,560,466,468,297,957.496
554,71,Ideal,H,SI2,615,560,571,574,352,2263.58087
555,34,Premium,D,SI1,627,590,445,442,278,718.26742
556,106,Good,G,VS2,631,590,645,648,408,6341.09526
557,51,Premium,G,VVS2,591,590,521,518,307,1852.63454
558,34,Very Good,F,VVS1,610,560,452,453,276,732.94226
559,91,Premium,D,SI1,593,580,638,633,377,5158.42075
560,123,Premium,J,VS2,619,550,694,688,428,5431.59961
561,3,Premium,H,VS2,625,580,428,426,267,691.3973
562,4,Ideal,D,SI1,618,550,474,478,294,976.28326
563,101,Good,E,VS2,637,560,629,627,40,5284.82977
564,31,Premium,G,SI1,618,600,432,435,268,691.3973
565,47,Premium,E,VS1,618,580,503,497,309,1375.99604
566,243,Very Good,H,SI2,632,570,856,85,539,15468.52116
567,7,Very Good,E,SI1,633,600,559,556,353,2373.79497
568,212,Very Good,F,SI2,606,580,827,832,503,16089.00423
569,46,Very Good,D,VS2,632,560,492,489,31,976.28326
570,71,Ideal,E,VVS2,620,539,573,577,357,3257.2064
571,109,Premium,E,SI2,601,620,672,66,40,4268.36556
572,102,Premium,E,SI1,615,580,646,651,399,5031.53784
573,13,Very Good,E,VVS2,605,580,705,711,428,12946.95529
574,5,Premium,E,SI1,607,610,512,509,31,1447.58478
575,7,Premium,G,SI1,628,580,566,562,354,2409.42281
576,62,Ideal,G,SI2,621,550,546,549,34,1794.2847
577,227,Premium,J,VS1,624,580,841,836,523,15317.61968
578,93,Good,D,SI2,592,620,636,638,377,4182.95424
579,12,Good,G,VS1,634,560,67,674,426,7891.87309
580,72,Ideal,E,VS2,615,560,571,577,353,3025.86215
581,115,Premium,D,SI1,617,580,676,669,415,5839.86663
582,10,Premium,G,VS1,624,620,637,633,396,6440.65565
583,3,Ideal,H,SI1,620,580,425,433,266,691.3973
584,124,Premium,H,VS1,612,590,694,691,424,7639.43313
585,58,Ideal,F,VS2,621,560,537,533,332,1700.2424
586,12,Very Good,I,SI2,603,570,688,695,417,5268.9493
587,57,Very Good,E,VS2,595,560,545,547,325,1742.0527
588,54,Very Good,G,VVS1,606,550,528,531,321,2059.3912
589,56,Ideal,G,SI1,615,560,531,532,327,1431.60072
590,28,Very Good,D,VVS1,606,580,423,425,257,691.3973
591,112,Premium,G,I1,603,600,675,669,405,3250.75662
592,11,Very Good,D,SI2,616,570,661,667,409,4519.5983
593,102,Fair,F,SI2,655,590,627,624,41,3672.55324
594,52,Very Good,F,SI1,637,580,511,513,326,1431.60072
595,36,Ideal,D,SI1,606,560,458,463,279,764.7867
596,111,Ideal,H,SI2,613,550,665,673,41,4669.26484
597,7,Premium,D,SI2,595,600,578,573,343,2263.58087
598,51,Very Good,E,SI1,628,610,506,507,318,1431.60072
599,31,Very Good,G,VVS2,600,620,44,444,265,691.3973
600,126,Premium,D,VS2,625,590,691,685,43,8687.03237
601,104,Ideal,G,VS2,619,570,65,646,401,6430.46034
602,101,Good,E,VS1,646,580,622,629,404,5895.23771
603,23,Very Good,F,VVS1,601,570,40,402,241,691.3973
604,17,Good,G,VS1,639,580,746,75,478,14463.86509
605,32,Very Good,G,VS1,628,580,434,439,274,691.3973
606,55,Premium,E,VS2,597,570,539,536,321,1700.2424
607,108,Ideal,I,VS2,619,570,654,661,407,4950.02412
608,7,Ideal,D,VS1,619,570,569,572,353,3153.27951
609,15,Ideal,H,SI1,620,550,734,729,454,9296.87785
610,51,Very Good,D,VS2,622,570,511,514,319,1700.2424
611,39,Very Good,G,VS2,633,570,465,461,293,939.48508
612,9,Premium,G,VS1,627,600,613,606,382,3854.91001
613,151,Good,D,I1,570,640,748,753,428,5671.92953
614,41,Premium,D,SI1,614,580,476,478,293,976.28326
615,10,Ideal,F,SI2,613,570,64,646,394,4338.69894
616,52,Ideal,F,SI1,616,570,516,519,319,1431.60072
617,55,Premium,E,SI1,612,590,525,528,322,1431.60072
618,33,Premium,F,SI1,609,590,445,442,27,718.26742
619,53,Good,G,VS2,634,580,513,516,326,1700.2424
620,101,Premium,G,VVS2,619,600,645,641,398,7845.79205
621,3,Premium,F,VS2,611,590,432,429,263,691.3973
622,42,Premium,D,SI1,598,590,491,486,292,976.28326
623,85,Ideal,F,VS2,624,570,613,601,379,3844.83441
624,24,Ideal,J,VVS2,628,570,396,394,248,691.3973
625,102,Ideal,F,IF,620,580,644,649,401,10258.73938
626,9,Good,G,SI1,639,600,61,607,389,3683.31024
627,25,Premium,E,VVS1,607,600,411,409,249,691.3973
628,107,Premium,H,SI1,592,610,667,665,394,5058.30769
629,32,Very Good,G,SI2,634,550,435,432,275,691.3973
630,31,Ideal,H,VS1,617,570,438,434,269,718.26742
631,54,Ideal,G,SI1,612,580,527,529,323,1431.60072
632,10,Very Good,E,SI1,631,580,634,62,395,4873.2286
633,62,Ideal,F,VVS2,614,560,546,55,337,2118.65785
634,101,Premium,G,VS2,615,600,645,642,396,6257.43821
635,102,Very Good,H,SI1,626,590,638,643,401,5031.53784
636,31,Ideal,E,VVS1,614,550,435,438,268,691.3973
637,5,Premium,F,SI1,625,590,503,499,313,1343.19264
638,101,Very Good,G,VS2,631,570,639,635,402,6221.13239
639,17,Premium,J,VS2,629,620,747,738,467,8076.24933
640,10,Ideal,E,VS2,615,550,647,644,397,6596.06109
641,41,Ideal,G,VVS2,619,550,477,479,296,976.28326
642,5,Ideal,D,VS1,630,570,506,50,317,1755.11631
643,9,Very Good,H,VS2,633,590,605,601,382,3778.15395
644,3,Very Good,E,SI1,629,560,424,431,269,691.3973
645,31,Good,F,VS2,637,590,431,426,273,691.3973
646,7,Premium,G,VS2,622,610,559,554,346,2657.3845
647,34,Very Good,F,SI2,606,580,455,457,276,732.94226
648,31,Good,E,SI1,636,570,43,428,273,691.3973
649,15,Premium,F,SI1,621,600,732,727,453,11681.62124
650,111,Ideal,G,VS1,614,570,668,665,409,7365.56449
651,41,Very Good,D,SI1,630,560,475,48,301,944.43882
652,131,Ideal,I,VS2,617,550,70,71,435,9489.50705
653,17,Very Good,G,VS2,626,570,76,767,478,15113.84571
654,52,Ideal,E,SI1,609,570,517,52,316,1431.60072
655,53,Ideal,F,VS1,620,550,52,515,321,1693.26602
656,32,Premium,H,SI1,623,600,44,436,273,691.3973
657,26,Ideal,F,VVS1,624,560,41,411,256,691.3973
658,101,Premium,F,VS2,613,610,638,634,39,6368.54495
659,134,Ideal,J,SI2,625,570,70,708,44,5808.19926
660,53,Ideal,F,VVS2,610,560,526,524,32,1812.44389
661,139,Ideal,F,VS2,615,550,719,723,444,12223.91989
662,64,Ideal,D,VVS1,618,540,554,556,343,2927.52939
663,3,Ideal,H,SI1,625,539,429,432,269,691.3973
664,161,Premium,H,SI1,625,580,751,746,468,10185.59965
665,31,Ideal,D,VVS2,624,560,434,438,272,691.3973
666,26,Ideal,F,VVS2,616,570,408,41,252,691.3973
667,31,Good,F,VS2,635,550,431,432,274,691.3973
668,33,Ideal,F,VVS1,624,550,44,442,275,691.3973
669,31,Ideal,F,VS2,621,570,436,434,27,705.13312
670,111,Very Good,F,VVS1,625,590,659,663,413,10981.63565
671,9,Very Good,E,SI1,618,590,611,616,379,4131.01264
672,52,Ideal,D,VS2,603,560,524,527,317,1700.2424
673,109,Very Good,G,VS1,599,560,674,681,406,8267.67735
674,104,Premium,H,SI1,626,590,647,643,404,5031.53784
675,10,Ideal,E,SI1,627,570,639,649,404,5071.59264
676,301,Premium,J,SI2,597,580,941,932,559,16890.73665
677,106,Ideal,I,SI2,618,570,657,66,407,4295.23307
678,172,Premium,H,SI2,598,590,777,774,464,10881.03393
679,9,Ideal,H,SI2,628,550,618,611,386,3461.3874
680,34,Premium,E,VS2,609,600,449,451,274,732.94226
681,153,Very Good,H,VS2,609,630,741,737,45,11400.84287
682,42,Very Good,E,SI1,628,590,474,478,299,976.28326
683,10,Premium,E,SI2,628,590,634,63,397,4161.34688
684,33,Ideal,D,VVS1,610,550,447,452,274,732.94226
685,83,Premium,F,SI1,620,590,604,599,373,3263.99043
686,14,Ideal,J,SI1,627,570,713,709,446,5799.63918
687,33,Very Good,H,VS2,622,570,442,446,276,718.26742
688,102,Premium,H,SI2,626,580,644,64,402,4256.89942
689,67,Good,G,VS2,638,600,55,547,35,2087.73333
690,105,Ideal,G,VS1,612,570,651,655,40,7019.98336
691,116,Premium,F,SI2,621,590,674,663,415,4719.64804
692,53,Premium,D,VS1,600,610,53,526,317,1693.26602
693,151,Premium,I,VS2,623,600,735,729,456,9586.82967
694,151,Very Good,H,SI1,621,590,728,733,454,9479.078
695,122,Premium,I,VS1,611,580,691,684,42,6208.08928
696,25,Ideal,G,VVS1,626,560,401,405,252,691.3973
697,76,Premium,E,VS2,601,590,601,597,36,3071.14709
698,151,Very Good,H,SI2,623,580,731,735,457,7885.9499
699,104,Very Good,E,VS1,630,550,645,65,408,7307.42654
700,39,Premium,G,VVS1,604,590,472,475,286,1003.60725
701,81,Premium,G,SI2,625,570,595,589,37,2639.58898
702,201,Good,E,SI2,600,640,809,817,488,14900.08045
703,6,Ideal,F,VS1,629,570,535,531,335,1755.11631
704,24,Good,F,VVS2,640,610,391,393,251,691.3973
705,51,Very Good,E,VS2,600,570,515,519,31,1642.92052
706,3,Very Good,D,VVS2,590,590,44,442,26,691.3973
707,13,Premium,G,SI2,618,570,702,694,432,5643.73773
708,7,Good,F,VS2,626,610,556,562,35,2370.90829
709,121,Ideal,J,SI1,604,540,686,689,415,5108.29824
710,107,Very Good,G,VS2,630,550,65,655,411,6505.40729
711,151,Ideal,H,SI1,613,560,744,74,455,10155.09233
712,9,Ideal,H,SI1,616,560,617,623,382,4203.05195
713,107,Very Good,I,SI1,584,600,668,678,393,5395.96167
714,91,Good,G,VS1,636,600,603,611,386,4365.67775
715,52,Ideal,G,VS1,623,550,516,514,321,1755.11631
716,9,Fair,H,SI2,644,590,603,599,387,3124.02556
717,51,Ideal,I,VS2,621,550,51,513,317,1673.12129
718,41,Ideal,I,VVS2,616,550,478,48,295,944.43882
719,39,Premium,G,SI1,609,580,473,47,287,944.43882
720,9,Premium,E,VS2,622,590,618,613,383,4600.97715
721,12,Premium,I,VS2,623,570,679,674,422,5538.73276
722,10,Good,H,SI2,637,580,628,615,396,3574.87013
723,3,Ideal,G,IF,610,570,431,434,264,760.37612
724,38,Ideal,F,VVS1,619,540,467,47,29,910.97672
725,6,Premium,E,SI1,619,580,539,543,335,1431.60072
726,106,Ideal,H,SI1,622,570,656,649,406,5071.59264
727,55,Very Good,G,VS2,623,560,524,529,328,1700.2424
728,26,Good,F,VVS1,640,570,403,406,259,691.3973
729,111,Very Good,G,SI2,632,560,661,656,416,4291.42208
730,3,Good,D,VVS2,642,550,423,428,273,691.3973
731,55,Ideal,D,VVS2,616,560,523,529,324,2512.9652
732,151,Ideal,H,VS2,625,550,729,734,457,11111.2058
733,9,Very Good,F,SI1,591,590,63,635,374,4850.9538
734,82,Very Good,F,VS2,587,580,61,62,361,2490.4878
735,32,Premium,F,VS2,597,590,444,441,264,718.26742
736,41,Ideal,F,SI1,605,560,481,484,292,976.28326
737,7,Ideal,G,VVS2,603,570,575,583,349,3376.01853
738,152,Ideal,D,VS2,616,570,742,735,455,14410.40039
739,102,Ideal,I,VS2,627,560,637,643,401,4721.4615
740,34,Ideal,H,IF,616,540,449,453,278,801.92107
741,29,Very Good,F,VS1,612,580,424,429,261,691.3973
742,151,Premium,F,SI2,627,580,733,729,458,8109.70875
743,113,Very Good,I,SI2,599,570,676,68,406,4552.74073
744,103,Ideal,F,VVS2,624,556,644,649,402,9178.76781
745,133,Ideal,D,VS2,628,560,708,703,443,10016.91857
746,17,Ideal,H,VS1,624,550,769,761,477,12724.77038
747,164,Premium,J,VS1,606,590,767,761,463,8810.37472
748,126,Ideal,J,VVS1,614,600,692,695,426,5596.52078
749,102,Ideal,E,VS1,622,540,644,646,401,7729.1487
750,126,Premium,H,SI1,613,570,701,693,427,7123.94773
751,74,Ideal,E,SI1,623,540,58,583,362,2686.24098
752,38,Premium,D,SI1,589,610,479,475,281,976.28326
753,31,Ideal,H,SI1,613,560,436,439,268,705.13312
754,158,Ideal,H,VVS2,614,560,749,752,461,11944.50196
755,41,Ideal,E,VS2,618,570,478,476,295,976.28326
756,32,Ideal,G,VVS1,623,560,438,441,273,718.26742
757,129,Ideal,G,VVS2,624,570,697,694,434,10989.59935
758,9,Very Good,E,SI1,629,560,609,612,384,3902.51288
759,33,Premium,D,VVS1,618,580,443,44,273,718.26742
760,51,Ideal,D,SI2,611,560,516,518,316,1202.71406
761,101,Good,E,SI1,586,620,658,66,386,4961.93841
762,151,Very Good,E,VS2,624,580,726,733,455,14199.96814
763,32,Very Good,F,VS1,623,550,438,442,274,718.26742
764,54,Premium,G,SI1,616,580,526,521,323,1431.60072
765,93,Premium,F,SI2,595,600,639,636,379,4222.16236
766,5,Premium,E,VS2,618,580,509,507,314,1700.2424
767,104,Ideal,G,SI2,620,570,653,66,407,4295.23307
768,74,Fair,G,VVS2,652,580,57,56,369,2598.46841
769,104,Ideal,H,SI2,605,570,655,651,395,4329.75572
770,7,Very Good,H,VS2,629,580,56,565,354,2696.5692
771,31,Ideal,E,VS1,618,550,436,438,27,705.13312
772,123,Ideal,H,SI1,617,550,694,69,427,6351.13377
773,101,Good,F,SI2,633,570,637,639,404,4222.16236
774,72,Ideal,F,VS2,611,560,583,579,355,3070.50922
775,39,Premium,D,VVS2,611,600,466,47,286,910.97672
776,31,Ideal,I,SI2,610,560,439,443,269,718.26742
777,10,Premium,J,SI1,619,620,636,633,393,3800.19776
778,71,Good,F,SI1,636,540,565,561,358,2409.42281
779,27,Ideal,D,VVS1,622,560,415,412,257,691.3973
780,41,Ideal,I,VVS2,616,570,476,478,294,976.28326
781,4,Premium,G,VVS2,611,580,474,476,29,976.28326
782,73,Ideal,G,SI1,620,540,581,584,361,2624.35424
783,64,Ideal,H,SI1,618,550,556,557,344,2373.79497
784,10,Premium,G,SI2,618,580,643,639,396,4222.16236
785,3,Ideal,G,VS1,623,560,432,429,268,691.3973
786,7,Ideal,G,SI1,613,560,573,578,353,2579.82597
787,15,Very Good,H,VS1,633,590,715,71,451,8007.68096
788,108,Ideal,E,VVS1,615,580,657,664,406,11115.31283
789,31,Ideal,F,IF,623,540,433,437,271,760.37612
790,31,Ideal,H,VVS2,623,540,436,438,272,705.13312
791,61,Ideal,G,VS1,624,550,539,544,338,1842.50177
792,8,Premium,G,IF,626,580,589,593,37,3025.65982
793,5,Very Good,G,SI2,586,610,516,521,304,1375.91916
794,55,Ideal,E,SI1,609,560,532,528,323,1431.60072
795,42,Ideal,E,VS2,624,550,483,479,30,976.28326
796,101,Very Good,H,SI1,626,580,634,644,40,4999.52314
797,124,Premium,E,SI2,605,620,697,689,419,5290.97306
798,121,Premium,E,SI2,588,580,707,691,411,5260.7687
799,201,Good,I,SI1,641,620,794,785,506,15419.1675
800,36,Very Good,E,SI1,599,600,459,462,276,764.7867
801,4,Ideal,H,VVS2,622,560,47,475,294,825.775
802,101,Very Good,F,VS2,606,550,65,656,396,6568.48324
803,4,Ideal,D,SI1,620,560,468,471,291,957.496
804,7,Ideal,I,VS2,622,550,573,569,355,2486.82736
805,33,Ideal,G,VS1,616,570,445,441,273,718.26742
806,33,Ideal,G,VVS1,623,550,446,443,277,718.26742
807,52,Very Good,G,VS1,618,580,519,516,32,1677.6497
808,27,Very Good,F,VVS2,619,580,417,42,259,691.3973
809,5,Ideal,E,SI1,619,550,518,512,319,1431.60072
810,36,Ideal,H,VVS2,623,570,452,457,283,732.94226
811,103,Good,J,I1,582,640,664,669,388,3161.97332
812,3,Very Good,H,VS2,609,610,427,43,261,691.3973
813,51,Ideal,E,VVS2,607,580,519,517,314,2118.65785
814,34,Premium,G,IF,605,580,447,452,272,801.92107
815,101,Premium,J,VS2,624,600,645,635,399,4465.36291
816,71,Ideal,E,VS2,613,560,576,579,354,3070.50922
817,10,Premium,F,SI1,623,590,643,637,399,4954.81836
818,73,Ideal,F,SI2,619,550,578,582,359,2292.07264
819,32,Ideal,E,IF,629,540,437,441,276,787.24624
820,54,Ideal,I,VS1,612,580,524,529,322,1755.11631
821,7,Premium,F,VS2,602,590,578,574,347,2883.81032
822,117,Premium,J,SI1,619,580,677,673,418,4846.25023
823,10,Ideal,G,VS2,623,560,643,632,397,6208.82348
824,59,Ideal,I,VVS1,616,550,54,545,334,2002.37037
825,35,Very Good,H,VS1,626,580,449,452,282,732.94226
826,71,Ideal,F,VS2,622,550,572,576,357,3025.86215
827,73,Ideal,G,VVS1,613,560,579,582,356,3410.96635
828,7,Ideal,H,VS2,619,560,568,573,353,2932.16422
829,34,Ideal,E,SI1,622,540,447,45,279,718.26742
830,4,Good,D,SI1,636,570,467,47,298,910.97672
831,38,Premium,D,VVS2,600,620,473,47,283,944.43882
832,52,Ideal,G,VVS2,608,570,516,521,315,2118.65785
833,103,Ideal,G,VVS1,624,570,647,639,401,8160.74012
834,172,Ideal,G,SI2,628,590,762,755,476,9825.17898
835,101,Ideal,F,VS2,603,560,656,65,394,6499.34287
836,48,Ideal,F,SI2,610,570,505,508,309,1433.62091
837,159,Ideal,H,VS1,618,570,749,742,461,11447.87482
838,11,Ideal,E,SI2,616,570,668,664,41,4557.93195
839,31,Very Good,G,VVS1,619,550,436,44,271,705.13312
840,33,Ideal,E,VS1,615,540,446,449,275,718.26742
841,106,Ideal,H,SI2,594,570,667,663,395,4557.93195
842,152,Fair,H,SI1,653,580,714,71,465,8598.0454
843,207,Premium,I,SI1,623,600,816,812,507,15600.07634
844,71,Very Good,F,VVS1,632,600,565,561,356,2949.74149
845,72,Ideal,F,SI2,617,550,577,581,357,2292.07264
846,12,Ideal,H,SI1,622,560,68,677,423,5707.31942
847,203,Very Good,D,SI2,631,590,812,799,508,14571.3379
848,51,Ideal,E,VS2,612,570,513,516,315,1700.2424
849,101,Premium,G,SI1,610,590,645,651,395,5031.53784
850,44,Ideal,E,VVS2,619,560,491,488,303,1090.91593
851,123,Very Good,F,VS1,591,580,706,709,418,10286.10326
852,54,Ideal,H,SI1,622,560,519,526,325,1431.60072
853,91,Good,H,VS2,627,620,611,621,386,4348.12678
854,45,Good,E,VS1,617,630,488,491,302,976.28326
855,27,Ideal,H,VS1,612,540,42,423,258,691.3973
856,7,Premium,G,VS2,630,570,567,56,355,2753.00727
857,10,Good,H,SI1,639,560,631,628,402,4595.44712
858,151,Very Good,E,VS2,633,610,724,717,456,13540.6013
859,7,Very Good,G,VS1,592,580,58,583,344,2972.06377
860,115,Premium,H,SI1,620,580,677,666,416,5669.38375
861,3,Premium,H,VS2,625,590,423,428,266,691.3973
862,54,Ideal,F,VS2,603,550,532,526,319,1700.2424
863,101,Ideal,G,VS1,624,560,637,642,399,6728.18969
864,59,Ideal,D,VS1,609,560,539,544,33,1945.33765
865,7,Premium,I,VS2,610,590,571,566,347,2486.82736
866,74,Premium,E,SI1,614,570,583,579,357,2624.35424
867,71,Good,H,SI1,640,610,561,554,357,2369.06274
868,53,Ideal,E,VS2,620,560,516,52,321,1700.2424
869,32,Good,H,SI1,634,550,436,438,277,705.13312
870,34,Premium,D,VS2,604,600,451,456,274,732.94226
871,135,Ideal,G,VS1,627,570,707,702,442,10128.30216
872,151,Ideal,G,VS2,618,550,743,739,458,13078.93664
873,19,Fair,H,SI2,671,640,757,752,506,10321.64853
874,7,Very Good,E,VS2,618,590,563,567,349,2764.67212
875,51,Very Good,G,SI1,619,570,509,515,317,1431.60072
876,31,Ideal,F,VVS1,610,560,439,443,269,718.26742
877,152,Ideal,G,VS2,611,570,745,739,453,13078.93664
878,12,Premium,I,SI2,600,580,691,693,415,5188.25969
879,38,Very Good,F,VS1,621,547,463,466,289,848.99927
880,51,Ideal,H,SI1,617,550,512,516,317,1431.60072
881,9,Fair,E,SI1,650,610,605,602,392,3482.04155
882,44,Very Good,E,VS1,597,590,494,501,297,1357.42234
883,24,Very Good,F,VS2,624,580,398,40,249,691.3973
884,3,Ideal,D,SI2,602,560,44,437,264,691.3973
885,84,Very Good,E,SI2,621,580,602,609,376,3230.36767
886,55,Ideal,H,VS2,618,540,528,53,327,1700.2424
887,53,Good,J,VS2,633,560,512,518,326,1700.2424
888,73,Very Good,G,VVS1,629,590,57,578,361,3262.26609
