id,carat,cut,color,clarity,depth,table,x,y,z,price
460,51,Ideal,D,IF,620,560,514,518,32,2866.40959
461,23,Ideal,I,SI2,618,570,848,845,523,15041.75513
462,71,Premium,D,SI1,597,590,582,58,347,2699.32078
463,15,Premium,J,SI2,613,590,738,733,451,6578.53068
464,114,Premium,I,VS1,623,590,669,664,415,4883.67812
465,101,Good,J,SI1,636,540,644,636,407,3843.23924
466,53,Good,G,SI1,638,560,514,518,329,1282.59142
467,26,Very Good,D,VVS1,621,600,403,412,253,935.27112
468,41,Ideal,E,VS1,609,570,479,476,291,1020.83452
469,3,Good,I,SI2,633,560,426,43,271,194.47137
470,32,Very Good,E,SI1,635,560,438,434,277,455.80106
471,4,Premium,E,VS1,604,590,476,481,289,849.49827
472,7,Very Good,D,SI1,623,590,567,57,354,2599.12883
473,91,Good,D,SI2,641,620,601,606,387,3360.30458
474,112,Very Good,G,SI2,602,590,67,685,408,4633.57149
475,54,Ideal,G,VVS1,620,570,525,521,324,2026.76468
476,38,Very Good,E,VS2,592,600,473,477,281,692.73612
477,41,Ideal,F,IF,611,580,482,484,295,1398.44941
478,125,Premium,I,VS2,610,590,689,698,423,5994.80071
479,85,Ideal,D,SI1,619,560,603,609,375,4156.93712
480,146,Premium,D,SI2,620,550,732,723,451,8935.56714
481,8,Fair,E,SI1,563,630,622,614,348,3718.74126
482,3,Ideal,H,VVS2,610,550,433,434,265,717.83088
483,42,Very Good,E,VVS2,621,560,479,482,298,1061.1189
484,10,Good,F,VS2,631,560,627,631,397,5932.03314
485,37,Ideal,G,VVS1,614,550,467,471,288,1103.36414
486,105,Premium,F,SI1,603,600,666,654,398,5152.32101
487,41,Premium,F,VS1,626,580,474,475,297,983.23184
488,74,Ideal,H,SI1,621,560,577,583,36,2471.43762
489,32,Ideal,G,VVS1,622,550,438,44,273,850.64084
490,9,Fair,H,SI1,668,550,598,59,397,3190.0854
491,39,Ideal,J,SI2,626,540,464,469,292,314.20926
492,38,Ideal,E,VS1,608,560,47,475,286,985.64608
493,75,Premium,E,SI1,598,600,59,584,351,2697.85631
494,41,Ideal,G,VS2,614,550,48,475,293,1125.18476
495,75,Very Good,D,SI2,636,580,571,576,365,2416.13315
496,9,Very Good,D,VS1,630,580,611,614,386,5253.55592
497,31,Ideal,E,VVS1,613,560,438,44,269,868.06163
498,17,Very Good,J,VS2,629,580,755,759,476,9624.93042
499,59,Good,D,SI1,638,570,531,526,337,1862.28529
500,4,Premium,H,SI1,626,580,472,468,294,733.7853
501,72,Premium,E,VS2,609,600,58,576,352,2951.55059
502,41,Very Good,F,VS2,628,570,473,476,298,808.59601
503,52,Ideal,D,VS1,604,560,524,526,317,1891.90066
504,4,Ideal,F,VVS1,619,550,475,478,295,1287.127
505,10,Premium,H,SI2,612,590,642,638,392,3940.61922
506,34,Ideal,H,VVS2,614,560,448,451,276,765.0142
507,15,Very Good,E,SI2,635,600,719,712,454,7418.2091
508,25,Ideal,E,VVS2,611,560,408,411,25,882.11271
509,101,Premium,E,VS2,609,580,653,647,396,7283.01914
510,41,Very Good,E,VS2,625,560,475,479,298,849.80852
511,162,Ideal,I,VS2,621,550,753,758,469,10266.8377
512,52,Very Good,H,VS1,635,580,508,513,324,1361.10563
513,205,Ideal,J,VS1,618,580,812,816,503,15552.5713
514,59,Ideal,F,VS1,611,560,543,547,333,2085.1505
515,42,Premium,H,VS1,616,580,482,479,296,868.2145
516,156,Good,J,VS2,576,650,76,762,438,7988.88435
517,10,Premium,G,VS2,615,580,639,636,392,5883.4531
518,76,Ideal,H,SI1,624,550,587,583,365,2648.54285
519,31,Ideal,E,VS1,612,550,44,442,27,677.60238
520,54,Premium,F,SI2,618,610,528,518,323,1221.29046
521,133,Good,G,VS1,628,600,687,692,433,9269.04438
522,36,Good,G,SI1,633,560,45,453,286,612.63001
523,5,Premium,F,VS2,621,580,51,501,314,1482.80154
524,71,Ideal,E,VVS1,610,570,575,576,351,4777.7273
525,32,Ideal,G,SI1,625,550,435,438,273,523.52097
526,152,Ideal,E,SI1,621,560,735,738,457,12179.95461
527,9,Premium,D,SI2,610,610,617,615,376,3593.24331
528,27,Ideal,I,VS1,619,550,416,418,258,362.24963
529,3,Ideal,G,VS1,617,570,43,432,266,651.13729
530,43,Ideal,H,SI1,621,570,483,477,298,801.81237
531,34,Ideal,H,SI1,607,560,458,452,276,625.45412
532,36,Ideal,F,VS1,607,590,459,461,279,838.22398
533,36,Very Good,G,VVS2,595,560,468,473,28,890.17848
534,7,Very Good,F,SI1,626,560,566,572,356,2450.80237
535,5,Premium,E,SI1,620,590,506,51,315,1270.1874
536,69,Fair,I,VS1,579,630,573,577,333,1806.15087
537,57,Ideal,H,VS2,617,550,537,534,33,1619.72747
538,74,Very Good,E,VS1,634,550,578,576,366,3159.75396
539,101,Good,D,SI2,636,570,634,63,402,4380.32121
540,65,Good,F,VS1,617,603,553,557,342,2145.03335
541,15,Good,H,SI1,649,570,708,715,462,7835.38897
542,83,Very Good,E,SI1,635,580,593,598,378,3135.30526
543,101,Very Good,F,SI1,610,610,644,647,394,4941.7897
544,56,Very Good,E,VVS2,626,570,525,523,328,1926.67258
545,151,Very Good,G,SI1,633,600,72,724,457,10853.34659
546,51,Very Good,E,SI1,613,540,513,518,316,1293.3541
547,9,Very Good,F,VS2,616,630,613,617,379,4476.31176
548,3,Premium,G,SI2,625,590,431,427,268,410.5874
549,32,Premium,G,IF,610,590,441,438,268,968.81583
550,31,Good,I,VS1,638,560,427,432,274,391.76182
551,43,Premium,E,SI2,612,590,489,482,297,702.02315
552,51,Very Good,H,SI1,620,570,511,519,319,1214.00329
553,4,Very Good,F,VS2,636,560,466,468,297,858.57799
554,71,Ideal,H,SI2,615,560,571,574,352,2171.93659
555,34,Premium,D,SI1,627,590,445,442,278,651.95511
556,106,Good,G,VS2,631,590,645,648,408,5938.05387
557,51,Premium,G,VVS2,591,590,521,518,307,1575.72652
558,34,Very Good,F,VVS1,610,560,452,453,276,867.45944
559,91,Premium,D,SI1,593,580,638,633,377,4563.16489
560,123,Premium,J,VS2,619,550,694,688,428,5507.85305
561,3,Premium,H,VS2,625,580,428,426,267,532.32491
562,4,Ideal,D,SI1,618,550,474,478,294,919.94243
563,101,Good,E,VS2,637,560,629,627,40,6092.05588
564,31,Premium,G,SI1,618,600,432,435,268,491.93689
565,47,Premium,E,VS1,618,580,503,497,309,1297.31079
566,243,Very Good,H,SI2,632,570,856,85,539,14980.27966
567,7,Very Good,E,SI1,633,600,559,556,353,2354.923
568,212,Very Good,F,SI2,606,580,827,832,503,16296.27074
569,46,Very Good,D,VS2,632,560,492,489,31,1082.84324
570,71,Ideal,E,VVS2,620,539,573,577,357,3766.13785
571,109,Premium,E,SI2,601,620,672,66,40,4294.36679
572,102,Premium,E,SI1,615,580,646,651,399,5506.996
573,13,Very Good,E,VVS2,605,580,705,711,428,13598.92371
574,5,Premium,E,SI1,607,610,512,509,31,1272.28568
575,7,Premium,G,SI1,628,580,566,562,354,2091.10728
576,62,Ideal,G,SI2,621,550,546,549,34,1937.12549
577,227,Premium,J,VS1,624,580,841,836,523,15205.47257
578,93,Good,D,SI2,592,620,636,638,377,3885.61818
579,12,Good,G,VS1,634,560,67,674,426,7908.38003
580,72,Ideal,E,VS2,615,560,571,577,353,3225.09839
581,115,Premium,D,SI1,617,580,676,669,415,6260.72304
582,10,Premium,G,VS1,624,620,637,633,396,6564.50361
583,3,Ideal,H,SI1,620,580,425,433,266,473.74511
584,124,Premium,H,VS1,612,590,694,691,424,7364.45754
585,58,Ideal,F,VS2,621,560,537,533,332,1875.68378
586,12,Very Good,I,SI2,603,570,688,695,417,4659.85685
587,57,Very Good,E,VS2,595,560,545,547,325,1952.25138
588,54,Very Good,G,VVS1,606,550,528,531,321,1919.56348
589,56,Ideal,G,SI1,615,560,531,532,327,1695.77918
590,28,Very Good,D,VVS1,606,580,423,425,257,844.341
591,112,Premium,G,I1,603,600,675,669,405,3129.19905
592,11,Very Good,D,SI2,616,570,661,667,409,4983.28155
593,102,Fair,F,SI2,655,590,627,624,41,3683.17582
594,52,Very Good,F,SI1,637,580,511,513,326,1215.06836
595,36,Ideal,D,SI1,606,560,458,463,279,686.76459
596,111,Ideal,H,SI2,613,550,665,673,41,4515.93308
597,7,Premium,D,SI2,595,600,578,573,343,2218.71742
598,51,Very Good,E,SI1,628,610,506,507,318,1345.57677
599,31,Very Good,G,VVS2,600,620,44,444,265,665.64292
600,126,Premium,D,VS2,625,590,691,685,43,9831.87639
601,104,Ideal,G,VS2,619,570,65,646,401,6409.07208
602,101,Good,E,VS1,646,580,622,629,404,6143.32426
603,23,Very Good,F,VVS1,601,570,40,402,241,636.02209
604,17,Good,G,VS1,639,580,746,75,478,13364.28782
605,32,Very Good,G,VS1,628,580,434,439,274,597.60967
606,55,Premium,E,VS2,597,570,539,536,321,1719.1432
607,108,Ideal,I,VS2,619,570,654,661,407,4600.71634
608,7,Ideal,D,VS1,619,570,569,572,353,3609.10548
609,15,Ideal,H,SI1,620,550,734,729,454,9878.71522
610,51,Very Good,D,VS2,622,570,511,514,319,1647.24479
611,39,Very Good,G,VS2,633,570,465,461,293,797.79934
612,9,Premium,G,VS1,627,600,613,606,382,4342.41426
613,151,Good,D,I1,570,640,748,753,428,5294.34905
614,41,Premium,D,SI1,614,580,476,478,293,981.03894
615,10,Ideal,F,SI2,613,570,64,646,394,4778.82102
616,52,Ideal,F,SI1,616,570,516,519,319,1336.25075
617,55,Premium,E,SI1,612,590,525,528,322,1372.30979
618,33,Premium,F,SI1,609,590,445,442,27,548.85395
619,53,Good,G,VS2,634,580,513,516,326,1482.19554
620,101,Premium,G,VVS2,619,600,645,641,398,7426.03357
621,3,Premium,F,VS2,611,590,432,429,263,578.89035
622,42,Premium,D,SI1,598,590,491,486,292,898.67503
623,85,Ideal,F,VS2,624,570,613,601,379,4201.3147
624,24,Ideal,J,VVS2,628,570,396,394,248,371.43086
625,102,Ideal,F,IF,620,580,644,649,401,11867.94138
626,9,Good,G,SI1,639,600,61,607,389,3912.88921
627,25,Premium,E,VVS1,607,600,411,409,249,841.84141
628,107,Premium,H,SI1,592,610,667,665,394,4852.86277
629,32,Very Good,G,SI2,634,550,435,432,275,387.03414
630,31,Ideal,H,VS1,617,570,438,434,269,663.03231
631,54,Ideal,G,SI1,612,580,527,529,323,1394.22503
632,10,Very Good,E,SI1,631,580,634,62,395,5312.20609
633,62,Ideal,F,VVS2,614,560,546,55,337,2928.9361
634,101,Premium,G,VS2,615,600,645,642,396,6050.15202
635,102,Very Good,H,SI1,626,590,638,643,401,5014.17108
636,31,Ideal,E,VVS1,614,550,435,438,268,800.28846
637,5,Premium,F,SI1,625,590,503,499,313,1289.45114
638,101,Very Good,G,VS2,631,570,639,635,402,6084.57495
639,17,Premium,J,VS2,629,620,747,738,467,9190.82545
640,10,Ideal,E,VS2,615,550,647,644,397,7849.53372
641,41,Ideal,G,VVS2,619,550,477,479,296,1213.13055
642,5,Ideal,D,VS1,630,570,506,50,317,1676.98117
643,9,Very Good,H,VS2,633,590,605,601,382,3567.34249
644,3,Very Good,E,SI1,629,560,424,431,269,469.58991
645,31,Good,F,VS2,637,590,431,426,273,546.96321
646,7,Premium,G,VS2,622,610,559,554,346,2031.97093
647,34,Very Good,F,SI2,606,580,455,457,276,414.23289
648,31,Good,E,SI1,636,570,43,428,273,370.7079
649,15,Premium,F,SI1,621,600,732,727,453,11360.61189
650,111,Ideal,G,VS1,614,570,668,665,409,7613.66967
651,41,Very Good,D,SI1,630,560,475,48,301,1013.17838
652,131,Ideal,I,VS2,617,550,70,71,435,7066.65063
653,17,Very Good,G,VS2,626,570,76,767,478,16245.99563
654,52,Ideal,E,SI1,609,570,517,52,316,1377.47253
655,53,Ideal,F,VS1,620,550,52,515,321,1731.26836
656,32,Premium,H,SI1,623,600,44,436,273,575.08653
657,26,Ideal,F,VVS1,624,560,41,411,256,774.77576
658,101,Premium,F,VS2,613,610,638,634,39,5516.463
659,134,Ideal,J,SI2,625,570,70,708,44,6524.02144
660,53,Ideal,F,VVS2,610,560,526,524,32,1833.5372
661,139,Ideal,F,VS2,615,550,719,723,444,12074.7352
662,64,Ideal,D,VVS1,618,540,554,556,343,4369.26035
663,3,Ideal,H,SI1,625,539,429,432,269,467.29502
664,161,Premium,H,SI1,625,580,751,746,468,10523.61278
665,31,Ideal,D,VVS2,624,560,434,438,272,854.29869
666,26,Ideal,F,VVS2,616,570,408,41,252,779.3489
667,31,Good,F,VS2,635,550,431,432,274,556.31728
668,33,Ideal,F,VVS1,624,550,44,442,275,928.45824
669,31,Ideal,F,VS2,621,570,436,434,27,598.94695
670,111,Very Good,F,VVS1,625,590,659,663,413,9687.61788
671,9,Very Good,E,SI1,618,590,611,616,379,4074.19817
672,52,Ideal,D,VS2,603,560,524,527,317,1769.22408
673,109,Very Good,G,VS1,599,560,674,681,406,7289.03774
674,104,Premium,H,SI1,626,590,647,643,404,4960.2708
675,10,Ideal,E,SI1,627,570,639,649,404,5367.22338
676,301,Premium,J,SI2,597,580,941,932,559,14693.47436
677,106,Ideal,I,SI2,618,570,657,66,407,4074.35407
678,172,Premium,H,SI2,598,590,777,774,464,10456.92132
679,9,Ideal,H,SI2,628,550,618,611,386,3294.4502
680,34,Premium,E,VS2,609,600,449,451,274,602.40629
681,153,Very Good,H,VS2,609,630,741,737,45,10954.67993
682,42,Very Good,E,SI1,628,590,474,478,299,714.32281
683,10,Premium,E,SI2,628,590,634,63,397,4334.65687
684,33,Ideal,D,VVS1,610,550,447,452,274,1145.28986
685,83,Premium,F,SI1,620,590,604,599,373,3000.67778
686,14,Ideal,J,SI1,627,570,713,709,446,6734.00785
687,33,Very Good,H,VS2,622,570,442,446,276,632.44626
688,102,Premium,H,SI2,626,580,644,64,402,4152.87113
689,67,Good,G,VS2,638,600,55,547,35,2159.28769
690,105,Ideal,G,VS1,612,570,651,655,40,7293.40191
691,116,Premium,F,SI2,621,590,674,663,415,4367.05137
692,53,Premium,D,VS1,600,610,53,526,317,1866.10909
693,151,Premium,I,VS2,623,600,735,729,456,9762.49563
694,151,Very Good,H,SI1,621,590,728,733,454,9318.41609
695,122,Premium,I,VS1,611,580,691,684,42,5544.7475
696,25,Ideal,G,VVS1,626,560,401,405,252,1066.26214
697,76,Premium,E,VS2,601,590,601,597,36,2802.30141
698,151,Very Good,H,SI2,623,580,731,735,457,8314.90135
699,104,Very Good,E,VS1,630,550,645,65,408,6858.53974
700,39,Premium,G,VVS1,604,590,472,475,286,1083.3596
701,81,Premium,G,SI2,625,570,595,589,37,2529.97749
702,201,Good,E,SI2,600,640,809,817,488,16161.12476
703,6,Ideal,F,VS1,629,570,535,531,335,2053.09521
704,24,Good,F,VVS2,640,610,391,393,251,734.20776
705,51,Very Good,E,VS2,600,570,515,519,31,1345.80666
706,3,Very Good,D,VVS2,590,590,44,442,26,879.91719
707,13,Premium,G,SI2,618,570,702,694,432,5262.97798
708,7,Good,F,VS2,626,610,556,562,35,2266.19838
709,121,Ideal,J,SI1,604,540,686,689,415,5111.02101
710,107,Very Good,G,VS2,630,550,65,655,411,5890.62664
711,151,Ideal,H,SI1,613,560,744,74,455,11187.77527
712,9,Ideal,H,SI1,616,560,617,623,382,3983.17407
713,107,Very Good,I,SI1,584,600,668,678,393,4390.78788
714,91,Good,G,VS1,636,600,603,611,386,4032.62647
715,52,Ideal,G,VS1,623,550,516,514,321,1697.05679
716,9,Fair,H,SI2,644,590,603,599,387,2564.83809
717,51,Ideal,I,VS2,621,550,51,513,317,1349.48947
718,41,Ideal,I,VVS2,616,550,478,48,295,921.97201
719,39,Premium,G,SI1,609,580,473,47,287,779.10855
720,9,Premium,E,VS2,622,590,618,613,383,4914.49686
721,12,Premium,I,VS2,623,570,679,674,422,5573.86219
722,10,Good,H,SI2,637,580,628,615,396,3679.29289
723,3,Ideal,G,IF,610,570,431,434,264,854.44633
724,38,Ideal,F,VVS1,619,540,467,47,29,1029.97202
725,6,Premium,E,SI1,619,580,539,543,335,1762.0458
726,106,Ideal,H,SI1,622,570,656,649,406,5354.29491
727,55,Very Good,G,VS2,623,560,524,529,328,1692.96269
728,26,Good,F,VVS1,640,570,403,406,259,686.48287
729,111,Very Good,G,SI2,632,560,661,656,416,4574.87163
730,3,Good,D,VVS2,642,550,423,428,273,889.7465
731,55,Ideal,D,VVS2,616,560,523,529,324,2552.17826
732,151,Ideal,H,VS2,625,550,729,734,457,11136.73987
733,9,Very Good,F,SI1,591,590,63,635,374,4118.81968
734,82,Very Good,F,VS2,587,580,61,62,361,2764.20233
735,32,Premium,F,VS2,597,590,444,441,264,528.92097
736,41,Ideal,F,SI1,605,560,481,484,292,733.59011
737,7,Ideal,G,VVS2,603,570,575,583,349,3323.48347
738,152,Ideal,D,VS2,616,570,742,735,455,15327.69887
739,102,Ideal,I,VS2,627,560,637,643,401,4740.52081
740,34,Ideal,H,IF,616,540,449,453,278,912.50025
741,29,Very Good,F,VS1,612,580,424,429,261,505.38245
742,151,Premium,F,SI2,627,580,733,729,458,8877.43095
743,113,Very Good,I,SI2,599,570,676,68,406,4098.7238
744,103,Ideal,F,VVS2,624,556,644,649,402,10778.96048
745,133,Ideal,D,VS2,628,560,708,703,443,11712.92852
746,17,Ideal,H,VS1,624,550,769,761,477,14906.80409
747,164,Premium,J,VS1,606,590,767,761,463,9783.02153
748,126,Ideal,J,VVS1,614,600,692,695,426,6577.75208
749,102,Ideal,E,VS1,622,540,644,646,401,8513.46037
750,126,Premium,H,SI1,613,570,701,693,427,6670.05443
751,74,Ideal,E,SI1,623,540,58,583,362,3026.29153
752,38,Premium,D,SI1,589,610,479,475,281,799.21745
753,31,Ideal,H,SI1,613,560,436,439,268,586.58881
754,158,Ideal,H,VVS2,614,560,749,752,461,12752.25481
755,41,Ideal,E,VS2,618,570,478,476,295,996.65339
756,32,Ideal,G,VVS1,623,560,438,441,273,907.78304
757,129,Ideal,G,VVS2,624,570,697,694,434,10612.48955
758,9,Very Good,E,SI1,629,560,609,612,384,3930.11912
759,33,Premium,D,VVS1,618,580,443,44,273,1100.53006
760,51,Ideal,D,SI2,611,560,516,518,316,1260.4993
761,101,Good,E,SI1,586,620,658,66,386,5044.4432
762,151,Very Good,E,VS2,624,580,726,733,455,14212.10452
763,32,Very Good,F,VS1,623,550,438,442,274,624.03363
764,54,Premium,G,SI1,616,580,526,521,323,1340.13683
765,93,Premium,F,SI2,595,600,639,636,379,3486.18582
766,5,Premium,E,VS2,618,580,509,507,314,1378.14247
767,104,Ideal,G,SI2,620,570,653,66,407,4282.24832
768,74,Fair,G,VVS2,652,580,57,56,369,2405.03217
769,104,Ideal,H,SI2,605,570,655,651,395,4590.30177
770,7,Very Good,H,VS2,629,580,56,565,354,2277.19285
771,31,Ideal,E,VS1,618,550,436,438,27,633.34586
772,123,Ideal,H,SI1,617,550,694,69,427,6401.25689
773,101,Good,F,SI2,633,570,637,639,404,4021.30882
774,72,Ideal,F,VS2,611,560,583,579,355,3100.38273
775,39,Premium,D,VVS2,611,600,466,47,286,1111.23092
776,31,Ideal,I,SI2,610,560,439,443,269,288.42149
777,10,Premium,J,SI1,619,620,636,633,393,3833.36473
778,71,Good,F,SI1,636,540,565,561,358,1958.24026
779,27,Ideal,D,VVS1,622,560,415,412,257,894.26782
780,41,Ideal,I,VVS2,616,570,476,478,294,963.77078
781,4,Premium,G,VVS2,611,580,474,476,29,942.90919
782,73,Ideal,G,SI1,620,540,581,584,361,2644.6563
783,64,Ideal,H,SI1,618,550,556,557,344,2028.13335
784,10,Premium,G,SI2,618,580,643,639,396,4105.4073
785,3,Ideal,G,VS1,623,560,432,429,268,763.09398
786,7,Ideal,G,SI1,613,560,573,578,353,2586.07102
787,15,Very Good,H,VS1,633,590,715,71,451,10258.78833
788,108,Ideal,E,VVS1,615,580,657,664,406,11290.5241
789,31,Ideal,F,IF,623,540,433,437,271,833.6475
790,31,Ideal,H,VVS2,623,540,436,438,272,783.84407
791,61,Ideal,G,VS1,624,550,539,544,338,2123.17231
792,8,Premium,G,IF,626,580,589,593,37,3867.92485
793,5,Very Good,G,SI2,586,610,516,521,304,1062.56887
794,55,Ideal,E,SI1,609,560,532,528,323,1625.24277
795,42,Ideal,E,VS2,624,550,483,479,30,934.22673
796,101,Very Good,H,SI1,626,580,634,644,40,4600.6928
797,124,Premium,E,SI2,605,620,697,689,419,5579.86058
798,121,Premium,E,SI2,588,580,707,691,411,5122.75889
799,201,Good,I,SI1,641,620,794,785,506,13807.24571
800,36,Very Good,E,SI1,599,600,459,462,276,641.49412
801,4,Ideal,H,VVS2,622,560,47,475,294,923.47975
802,101,Very Good,F,VS2,606,550,65,656,396,6417.53891
803,4,Ideal,D,SI1,620,560,468,471,291,880.90642
804,7,Ideal,I,VS2,622,550,573,569,355,2150.67323
805,33,Ideal,G,VS1,616,570,445,441,273,747.60078
806,33,Ideal,G,VVS1,623,550,446,443,277,982.59351
807,52,Very Good,G,VS1,618,580,519,516,32,1460.79049
808,27,Very Good,F,VVS2,619,580,417,42,259,722.40212
809,5,Ideal,E,SI1,619,550,518,512,319,1361.0122
810,36,Ideal,H,VVS2,623,570,452,457,283,843.29447
811,103,Good,J,I1,582,640,664,669,388,2461.44665
812,3,Very Good,H,VS2,609,610,427,43,261,467.41745
813,51,Ideal,E,VVS2,607,580,519,517,314,1983.42798
814,34,Premium,G,IF,605,580,447,452,272,972.24189
815,101,Premium,J,VS2,624,600,645,635,399,3766.96085
816,71,Ideal,E,VS2,613,560,576,579,354,3396.3515
817,10,Premium,F,SI1,623,590,643,637,399,5053.60363
818,73,Ideal,F,SI2,619,550,578,582,359,2389.34426
819,32,Ideal,E,IF,629,540,437,441,276,959.59418
820,54,Ideal,I,VS1,612,580,524,529,322,1330.11328
821,7,Premium,F,VS2,602,590,578,574,347,2673.20921
822,117,Premium,J,SI1,619,580,677,673,418,4515.13522
823,10,Ideal,G,VS2,623,560,643,632,397,6595.98285
824,59,Ideal,I,VVS1,616,550,54,545,334,1845.22278
825,35,Very Good,H,VS1,626,580,449,452,282,610.03105
826,71,Ideal,F,VS2,622,550,572,576,357,2873.50301
827,73,Ideal,G,VVS1,613,560,579,582,356,3806.95239
828,7,Ideal,H,VS2,619,560,568,573,353,2620.55409
829,34,Ideal,E,SI1,622,540,447,45,279,625.597
830,4,Good,D,SI1,636,570,467,47,298,940.96758
831,38,Premium,D,VVS2,600,620,473,47,283,1120.04723
832,52,Ideal,G,VVS2,608,570,516,521,315,1894.0831
833,103,Ideal,G,VVS1,624,570,647,639,401,8604.79869
834,172,Ideal,G,SI2,628,590,762,755,476,11156.16218
835,101,Ideal,F,VS2,603,560,656,65,394,7663.94003
836,48,Ideal,F,SI2,610,570,505,508,309,1018.49161
837,159,Ideal,H,VS1,618,570,749,742,461,12148.43425
838,11,Ideal,E,SI2,616,570,668,664,41,4670.48342
839,31,Very Good,G,VVS1,619,550,436,44,271,826.0401
840,33,Ideal,E,VS1,615,540,446,449,275,708.00989
841,106,Ideal,H,SI2,594,570,667,663,395,4514.11966
842,152,Fair,H,SI1,653,580,714,71,465,8405.8417
843,207,Premium,I,SI1,623,600,816,812,507,14246.59378
844,71,Very Good,F,VVS1,632,600,565,561,356,3333.58737
845,72,Ideal,F,SI2,617,550,577,581,357,2308.93765
846,12,Ideal,H,SI1,622,560,68,677,423,6561.59321
847,203,Very Good,D,SI2,631,590,812,799,508,15985.54796
848,51,Ideal,E,VS2,612,570,513,516,315,1594.97529
849,101,Premium,G,SI1,610,590,645,651,395,5027.33717
850,44,Ideal,E,VVS2,619,560,491,488,303,1231.04013
851,123,Very Good,F,VS1,591,580,706,709,418,10288.61695
852,54,Ideal,H,SI1,622,560,519,526,325,1359.91076
853,91,Good,H,VS2,627,620,611,621,386,4050.39729
854,45,Good,E,VS1,617,630,488,491,302,991.74242
855,27,Ideal,H,VS1,612,540,42,423,258,484.23724
856,7,Premium,G,VS2,630,570,567,56,355,2393.96376
857,10,Good,H,SI1,639,560,631,628,402,4360.01674
858,151,Very Good,E,VS2,633,610,724,717,456,13685.48348
859,7,Very Good,G,VS1,592,580,58,583,344,2576.74025
860,115,Premium,H,SI1,620,580,677,666,416,5487.72156
861,3,Premium,H,VS2,625,590,423,428,266,491.88363
862,54,Ideal,F,VS2,603,550,532,526,319,1606.12191
863,101,Ideal,G,VS1,624,560,637,642,399,7353.72505
864,59,Ideal,D,VS1,609,560,539,544,33,2309.33301
865,7,Premium,I,VS2,610,590,571,566,347,2015.9856
866,74,Premium,E,SI1,614,570,583,579,357,2571.94672
867,71,Good,H,SI1,640,610,561,554,357,1998.84891
868,53,Ideal,E,VS2,620,560,516,52,321,1643.57244
869,32,Good,H,SI1,634,550,436,438,277,473.90297
870,34,Premium,D,VS2,604,600,451,456,274,775.34776
871,135,Ideal,G,VS1,627,570,707,702,442,10545.70538
872,151,Ideal,G,VS2,618,550,743,739,458,13319.40462
873,19,Fair,H,SI2,671,640,757,752,506,10446.68144
874,7,Very Good,E,VS2,618,590,563,567,349,2636.33282
875,51,Very Good,G,SI1,619,570,509,515,317,1284.38255
876,31,Ideal,F,VVS1,610,560,439,443,269,843.03581
877,152,Ideal,G,VS2,611,570,745,739,453,12720.70971
878,12,Premium,I,SI2,600,580,691,693,415,4708.10708
879,38,Very Good,F,VS1,621,547,463,466,289,861.83335
880,51,Ideal,H,SI1,617,550,512,516,317,1256.46178
881,9,Fair,E,SI1,650,610,605,602,392,3700.95331
882,44,Very Good,E,VS1,597,590,494,501,297,1056.39217
883,24,Very Good,F,VS2,624,580,398,40,249,492.19436
884,3,Ideal,D,SI2,602,560,44,437,264,372.08179
885,84,Very Good,E,SI2,621,580,602,609,376,2878.74087
886,55,Ideal,H,VS2,618,540,528,53,327,1557.21737
